date,id,transport,num
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,92
12-07-22,1398764450,bus,77
12-07-22,1398764450,bus,141
12-07-22,1398764450,bus,151а
12-07-22,1398764450,bus,1
12-07-22,1398764450,bus,92
12-07-22,905324897,bus,124а
12-07-22,905324897,bus,124а
12-07-22,905324897,bus,146а
12-07-22,905324897,bus,9
12-07-22,905324897,bus,77
12-07-22,905324897,bus,36
12-07-22,905324897,bus,23
12-07-22,905324897,tram,19
12-07-22,905324897,tram,18
12-07-22,905324897,trol,20
12-07-22,905324897,tram,19
12-07-22,905324897,tram,18
12-07-22,5316920042,trol,1
12-07-22,5316920042,trol,1
12-07-22,503690257,trol,12
12-07-22,503690257,tram,12
12-07-22,503690257,tram,12
12-07-22,558143795,tram,1
12-07-22,301961749,bus,119
12-07-22,2034769165,bus,92
12-07-22,605748326,bus,92
12-07-22,508609276,bus,157а
12-07-22,763342715,bus,92
12-07-22,763342715,bus,43
12-07-22,1501804925,bus,60
12-07-22,964264968,bus,62
12-07-22,964264968,bus,107
12-07-22,905324897,trol,b
12-07-22,1483289714,tram,9
12-07-22,485315887,bus,21
13-07-22,5258051824,bus,109
13-07-22,5300413943,tram,5
13-07-22,5300413943,tram,5
13-07-22,5321303708,bus,7
13-07-22,744652013,bus,125
13-07-22,1468959622,bus,98
13-07-22,1468959622,bus,98
13-07-22,5125007999,bus,101а
13-07-22,5125007999,bus,146а
13-07-22,1723385148,tram,12
13-07-22,861784522,bus,91
13-07-22,861784522,bus,101а
13-07-22,644150274,bus,92
13-07-22,1010647067,bus,2
13-07-22,343402637,bus,73
13-07-22,858118749,bus,9
13-07-22,1150321835,trol,19
13-07-22,1058397769,bus,9
13-07-22,997513407,bus,34
13-07-22,997513407,bus,106
13-07-22,347268696,trol,1
13-07-22,1280747808,trol,3
13-07-22,1280747808,trol,7
13-07-22,592216694,trol,2
13-07-22,962066815,bus,134
13-07-22,920228322,bus,92
13-07-22,920228322,bus,92
13-07-22,754921408,tram,12
13-07-22,754921408,trol,8
13-07-22,1051238678,bus,5
13-07-22,754921408,trol,9
13-07-22,754921408,tram,16
13-07-22,967952662,bus,29
13-07-22,1126249133,bus,92
13-07-22,1126249133,bus,92
13-07-22,920228322,bus,92
13-07-22,527816585,bus,9
13-07-22,1761112387,bus,95
13-07-22,5375458745,bus,48
13-07-22,1236467471,bus,60
13-07-22,1236467471,bus,157а
13-07-22,1236467471,bus,109
13-07-22,979137985,trol,a
13-07-22,413010269,bus,124а
13-07-22,1726083250,trol,20
13-07-22,992609518,bus,9
13-07-22,1014915145,bus,87а
13-07-22,1014915145,bus,155
13-07-22,1014915145,bus,146а
13-07-22,646197345,trol,10
13-07-22,457908687,trol,6
13-07-22,1150321835,trol,16
13-07-22,1150321835,trol,21
13-07-22,1236467471,trol,b
13-07-22,411606365,trol,3
13-07-22,616348956,tram,12
13-07-22,411195824,tram,11
13-07-22,411606365,trol,15
13-07-22,616348956,tram,19
13-07-22,411195824,tram,11
13-07-22,122636157,bus,134
13-07-22,390922218,bus,23
13-07-22,1150321835,trol,9
13-07-22,703020712,trol,a
13-07-22,29764093,tram,1
13-07-22,703020712,trol,1
13-07-22,703020712,trol,1
13-07-22,594330268,tram,17
13-07-22,703020712,trol,a
13-07-22,703020712,trol,b
13-07-22,206840167,tram,17
13-07-22,29764093,bus,9
13-07-22,457908687,trol,6
13-07-22,546497046,trol,12
13-07-22,546497046,trol,12
13-07-22,464309928,trol,a
13-07-22,141995793,trol,12
13-07-22,396744809,bus,18
13-07-22,703020712,trol,a
13-07-22,950566048,trol,21
13-07-22,950566048,trol,12
13-07-22,950566048,trol,12
13-07-22,2061315338,bus,146а
13-07-22,616348956,tram,7
13-07-22,5112887217,trol,3
13-07-22,616348956,tram,7
13-07-22,616348956,tram,17
13-07-22,411606365,bus,108
13-07-22,537995422,trol,2
13-07-22,616348956,tram,12
13-07-22,477368930,trol,a
13-07-22,500638766,tram,7
13-07-22,616348956,tram,12
13-07-22,1866218259,bus,5
13-07-22,1866218259,bus,35
13-07-22,1866218259,bus,2
13-07-22,1866218259,bus,27
13-07-22,871623432,trol,5
13-07-22,5246802738,bus,158
13-07-22,556785166,tram,15
13-07-22,394347010,bus,64г
13-07-22,394347010,bus,82
13-07-22,556785166,tram,15
13-07-22,556785166,tram,15
13-07-22,877281342,bus,62
13-07-22,877281342,bus,107
13-07-22,435049030,bus,35
13-07-22,950566048,trol,2
13-07-22,575564185,trol,8
13-07-22,575564185,trol,9
13-07-22,950566048,trol,14
13-07-22,1172518598,trol,12
13-07-22,751657433,trol,1
13-07-22,751657433,bus,113
13-07-22,389995272,trol,8
13-07-22,524367181,trol,b
13-07-22,992609518,tram,19
13-07-22,1136721772,bus,109
13-07-22,524367181,trol,a
13-07-22,433402183,bus,88
13-07-22,433402183,trol,17
13-07-22,524367181,trol,17
13-07-22,524367181,trol,20
13-07-22,433402183,trol,17
13-07-22,524367181,trol,a
13-07-22,524367181,trol,b
13-07-22,524367181,trol,1
13-07-22,524367181,trol,a
13-07-22,524367181,trol,1
13-07-22,524367181,trol,a
13-07-22,524367181,trol,5
13-07-22,546497046,trol,12
13-07-22,594165498,tram,7
13-07-22,195222195,tram,5
13-07-22,443801648,bus,62
13-07-22,1639621118,trol,9
13-07-22,1639621118,trol,8
13-07-22,537995422,trol,2
13-07-22,1501804925,bus,95
13-07-22,489909706,bus,9
13-07-22,1121384302,trol,a
13-07-22,376471454,bus,113
13-07-22,376471454,bus,87а
13-07-22,376471454,bus,87б
13-07-22,1398764450,bus,1
13-07-22,1398764450,bus,39
13-07-22,608290758,bus,5
13-07-22,5278815091,bus,156
13-07-22,29764093,trol,3
13-07-22,5278815091,bus,156
13-07-22,5278815091,bus,156а
13-07-22,1409577482,trol,3
13-07-22,635643175,bus,92
13-07-22,947694265,bus,136
13-07-22,524367181,trol,1
13-07-22,457851400,bus,157а
13-07-22,457851400,trol,21
13-07-22,457851400,trol,21
13-07-22,1172518598,trol,12
13-07-22,413259344,bus,25
13-07-22,947694265,bus,136
13-07-22,411606365,tram,9
13-07-22,5136991049,trol,5
13-07-22,1070295661,trol,2
13-07-22,5136991049,bus,36
13-07-22,5136991049,bus,136
13-07-22,1070295661,trol,2
13-07-22,849171324,bus,62
13-07-22,512366823,trol,12
13-07-22,492082346,tram,15
13-07-22,521086410,bus,146а
13-07-22,605748326,bus,92
13-07-22,920228322,bus,92
13-07-22,922173828,trol,19
13-07-22,465970196,bus,38
13-07-22,399190747,bus,95
13-07-22,922173828,trol,19
13-07-22,465970196,trol,20
13-07-22,872635779,trol,a
13-07-22,465970196,trol,20
13-07-22,922173828,trol,19
13-07-22,492082346,tram,15
13-07-22,703020712,trol,a
13-07-22,996722388,bus,136
13-07-22,996722388,bus,107
13-07-22,996722388,bus,38
13-07-22,996722388,bus,23
13-07-22,996722388,bus,77
13-07-22,344329971,bus,95
13-07-22,344329971,bus,95а
13-07-22,1150321835,tram,12
13-07-22,641910859,trol,19
13-07-22,703020712,trol,a
13-07-22,523966935,trol,6
13-07-22,523966935,trol,10
13-07-22,523966935,trol,12
13-07-22,1150321835,tram,12
13-07-22,2139552777,bus,124а
13-07-22,2139552777,bus,124а
13-07-22,518899229,trol,6
13-07-22,518899229,trol,6
13-07-22,1150321835,trol,a
13-07-22,1803463539,trol,12
13-07-22,1803463539,trol,12
13-07-22,521086410,trol,1
13-07-22,523966935,tram,11
13-07-22,428699022,trol,19
13-07-22,457144861,bus,59
13-07-22,1014915145,bus,6
13-07-22,472969041,trol,a
13-07-22,521086410,trol,1
13-07-22,428699022,trol,19
13-07-22,510755344,bus,134
13-07-22,472969041,trol,a
13-07-22,1046860093,trol,b
13-07-22,905324897,trol,20
13-07-22,651216557,bus,113
13-07-22,463852322,trol,19
13-07-22,351784674,bus,124а
13-07-22,463852322,trol,19
13-07-22,463852322,trol,19
13-07-22,872635779,trol,a
13-07-22,872635779,trol,b
13-07-22,482759917,bus,119
13-07-22,1046860093,tram,11
13-07-22,803579162,trol,20
13-07-22,337223495,bus,57а
13-07-22,682258605,bus,9
13-07-22,438450964,trol,16
13-07-22,472969041,trol,11
13-07-22,472969041,trol,19
13-07-22,477429850,bus,118
13-07-22,663437076,bus,9
13-07-22,472969041,tram,12
13-07-22,644150274,bus,92
13-07-22,1008013710,trol,21
13-07-22,853084863,bus,107
13-07-22,1398764450,bus,57а
13-07-22,5111529753,bus,18
13-07-22,680358088,trol,12
13-07-22,458516897,bus,62
13-07-22,503690257,trol,16
13-07-22,503690257,trol,16
13-07-22,503690257,trol,19
13-07-22,503690257,trol,11
13-07-22,708053854,trol,16
13-07-22,503690257,trol,11
13-07-22,763342715,bus,92
13-07-22,382744642,bus,57а
13-07-22,557840176,trol,21
13-07-22,29764093,bus,57а
13-07-22,29764093,bus,57а
13-07-22,472969041,tram,12
13-07-22,1398764450,bus,57а
13-07-22,1398764450,bus,57а
13-07-22,565803394,bus,101а
13-07-22,1128814580,bus,62
13-07-22,1128814580,bus,107
13-07-22,905324897,tram,18
13-07-22,905324897,bus,58
13-07-22,979137985,trol,21
13-07-22,609689680,trol,12
13-07-22,613521269,trol,1
13-07-22,609689680,trol,12
13-07-22,472969041,tram,6
13-07-22,1398764450,bus,57а
13-07-22,382744642,bus,48
13-07-22,791942112,bus,153
13-07-22,551628849,bus,107
13-07-22,503690257,trol,16
13-07-22,490292083,bus,136
13-07-22,490292083,bus,113
13-07-22,490292083,bus,115
13-07-22,1085705294,tram,11
13-07-22,333544150,bus,22
13-07-22,666445915,bus,1
13-07-22,666445915,bus,2
13-07-22,666445915,bus,56
13-07-22,666445915,bus,57а
13-07-22,634946674,bus,2
13-07-22,666445915,bus,57а
13-07-22,1397416412,bus,38
13-07-22,171505546,bus,35
13-07-22,558448442,bus,118
13-07-22,381464004,trol,12
13-07-22,558448442,trol,4
13-07-22,1954029228,bus,134
13-07-22,381464004,trol,12
13-07-22,558448442,bus,87б
13-07-22,674365238,trol,12
13-07-22,674365238,trol,12
13-07-22,501528812,bus,4
13-07-22,674365238,bus,146а
13-07-22,1236467471,trol,20
13-07-22,950262165,bus,92
13-07-22,412417007,bus,92
13-07-22,893488152,bus,107
13-07-22,1209311627,trol,9
13-07-22,1258740535,bus,73
13-07-22,354513573,bus,107
13-07-22,5005979362,bus,1
13-07-22,590762836,trol,20
13-07-22,1236467471,trol,b
13-07-22,1236467471,trol,a
13-07-22,1236467471,trol,12
13-07-22,1398764450,bus,35
13-07-22,608609716,trol,9
13-07-22,1111319608,trol,16
13-07-22,608609716,trol,9
13-07-22,754921408,tram,16
13-07-22,916050086,bus,141
13-07-22,558448442,trol,5
13-07-22,558448442,tram,5
13-07-22,608609716,bus,127
13-07-22,420747076,trol,16
13-07-22,420747076,trol,16
13-07-22,360858770,bus,111
13-07-22,385922918,bus,88
13-07-22,616348956,tram,5
13-07-22,615627152,trol,1
13-07-22,615627152,trol,2
13-07-22,1428325606,bus,100
13-07-22,682258605,bus,92
13-07-22,752491318,trol,9
13-07-22,1010336719,bus,41
13-07-22,1010336719,bus,136
13-07-22,460618020,trol,21
13-07-22,621273549,bus,38
13-07-22,667930458,trol,20
13-07-22,667930458,bus,101а
13-07-22,403113955,trol,5
13-07-22,403113955,trol,5
13-07-22,667930458,bus,62
13-07-22,667930458,trol,17
13-07-22,667930458,trol,7
13-07-22,682480414,trol,b
13-07-22,836994788,bus,64г
13-07-22,391670763,bus,91
13-07-22,391670763,bus,101а
13-07-22,407007508,bus,22
13-07-22,836994788,bus,64г
13-07-22,420747076,trol,21
13-07-22,420747076,trol,21
13-07-22,752074599,bus,43
13-07-22,752074599,bus,158
13-07-22,752074599,bus,37
13-07-22,752074599,bus,98
13-07-22,604395294,bus,146б
13-07-22,604395294,bus,146а
13-07-22,887810046,trol,16
13-07-22,887810046,trol,21
13-07-22,1070295661,bus,120
13-07-22,1070295661,trol,12
13-07-22,515546377,tram,12
13-07-22,752074599,bus,57а
13-07-22,344329971,bus,121
13-07-22,1803463539,trol,17
13-07-22,527816585,bus,9
13-07-22,391336425,bus,29
13-07-22,513940100,bus,95
13-07-22,515593540,trol,20
13-07-22,397997798,bus,22
13-07-22,1032196734,bus,101а
13-07-22,1032196734,trol,21
13-07-22,515593540,trol,20
13-07-22,392287161,bus,141
13-07-22,1788660437,bus,55
13-07-22,621273549,trol,1
13-07-22,1788660437,bus,18
13-07-22,984232282,bus,101а
13-07-22,621273549,trol,1
13-07-22,268905187,trol,17
13-07-22,469939034,bus,107
13-07-22,391336425,bus,119
13-07-22,1788660437,bus,119
13-07-22,391336425,bus,120
13-07-22,630469157,tram,11
13-07-22,621273549,trol,1
13-07-22,756721821,bus,48
13-07-22,527816585,bus,124а
13-07-22,527816585,bus,23
13-07-22,756721821,bus,4
13-07-22,510755344,bus,136а
13-07-22,527816585,bus,9
13-07-22,756721821,bus,64
13-07-22,527816585,tram,1
13-07-22,391336425,trol,6
13-07-22,527816585,tram,19
13-07-22,527816585,bus,125
13-07-22,708053854,trol,19
13-07-22,399984202,bus,109
13-07-22,708053854,trol,16
13-07-22,767285189,tram,5
13-07-22,537995422,bus,156
13-07-22,336401291,trol,6
13-07-22,336401291,trol,6
13-07-22,344329971,trol,2
13-07-22,394347010,bus,64г
13-07-22,415812599,bus,125
13-07-22,456401560,bus,1
13-07-22,5246802738,bus,158
13-07-22,1479394774,bus,29
13-07-22,391336425,trol,10
13-07-22,153146780,bus,21
13-07-22,153146780,bus,22
13-07-22,403497346,tram,12
13-07-22,459659832,bus,124а
13-07-22,898402808,trol,20
13-07-22,993741396,bus,113
13-07-22,613521269,bus,40
13-07-22,613521269,bus,109
13-07-22,372872898,bus,136а
13-07-22,448044757,bus,149
13-07-22,372872898,bus,91
13-07-22,372872898,bus,136
13-07-22,517893606,bus,107
13-07-22,613521269,tram,5
13-07-22,636562603,trol,16
13-07-22,636562603,trol,19
13-07-22,683895763,tram,11
13-07-22,1995923654,bus,92
13-07-22,522092704,bus,101а
13-07-22,613521269,bus,113
13-07-22,469011260,trol,12
13-07-22,469011260,bus,62
13-07-22,456401560,tram,1
13-07-22,537995422,tram,11
13-07-22,1995923654,bus,37
13-07-22,1995923654,bus,27
13-07-22,683420678,bus,90
13-07-22,683420678,bus,109
13-07-22,590762836,trol,20
13-07-22,1995923654,tram,9
13-07-22,590762836,bus,38
13-07-22,683420678,bus,77
13-07-22,439208498,bus,107
13-07-22,621273549,trol,20
13-07-22,621273549,bus,88
13-07-22,448044757,tram,11
13-07-22,469011260,bus,107
13-07-22,469011260,bus,23
13-07-22,469011260,trol,17
13-07-22,469011260,trol,20
13-07-22,482591877,tram,11
13-07-22,482591877,tram,1
13-07-22,667655908,bus,55
13-07-22,585606727,bus,95
13-07-22,585606727,bus,95а
13-07-22,537995422,bus,146а
13-07-22,157249868,bus,87а
13-07-22,1013918451,bus,120
13-07-22,1013918451,bus,152
13-07-22,1013918451,trol,12
13-07-22,613521269,trol,1
13-07-22,465422413,bus,121
13-07-22,465422413,trol,2
13-07-22,465422413,trol,2
13-07-22,542807493,bus,120
13-07-22,542807493,bus,107
13-07-22,465422413,trol,2
13-07-22,542807493,bus,62
13-07-22,613521269,trol,19
13-07-22,1070295661,bus,155
13-07-22,411195824,tram,11
13-07-22,268905187,bus,155
13-07-22,420087437,bus,155
13-07-22,5142630005,bus,127
13-07-22,461097379,bus,95
13-07-22,5142630005,bus,33
13-07-22,431388039,bus,86
14-07-22,1089771650,trol,12
14-07-22,605748326,bus,92
14-07-22,1076666478,bus,62
14-07-22,262991942,trol,12
14-07-22,861784522,bus,18
14-07-22,262991942,bus,120
14-07-22,518535154,trol,12
14-07-22,708053854,trol,19
14-07-22,708053854,trol,19
14-07-22,708053854,trol,21
14-07-22,581463195,trol,b
14-07-22,581463195,trol,9
14-07-22,871245044,trol,6
14-07-22,581463195,trol,16
14-07-22,594165498,trol,15
14-07-22,581463195,trol,21
14-07-22,679355742,bus,62
14-07-22,1371051789,bus,136
14-07-22,396072345,trol,10
14-07-22,396072345,trol,6
14-07-22,752491318,trol,9
14-07-22,871245044,trol,b
14-07-22,310234745,bus,21
14-07-22,268905187,bus,124а
14-07-22,1097210986,bus,157а
14-07-22,1150321835,trol,16
14-07-22,1150321835,trol,21
14-07-22,594165498,bus,98
14-07-22,1097407349,bus,87б
14-07-22,268905187,trol,17
14-07-22,295335836,bus,136
14-07-22,784822110,trol,a
14-07-22,5518290017,tram,5
14-07-22,5518290017,tram,5
14-07-22,5518290017,tram,5
14-07-22,5518290017,tram,5
14-07-22,5518290017,tram,5
14-07-22,572755088,trol,7
14-07-22,590762836,trol,20
14-07-22,1061126754,trol,12
14-07-22,621481597,trol,15
14-07-22,403113955,trol,19
14-07-22,605748326,bus,92
14-07-22,1303773435,trol,12
14-07-22,1150321835,trol,19
14-07-22,1605562284,bus,15
14-07-22,477368930,trol,1
14-07-22,2101151374,bus,98
14-07-22,589678079,bus,43
14-07-22,589678079,bus,35
14-07-22,425043495,bus,21
14-07-22,919479103,bus,70
14-07-22,919479103,bus,18
14-07-22,413259344,bus,60
14-07-22,413259344,bus,25
14-07-22,29764093,trol,1
14-07-22,875326061,bus,4
14-07-22,1144355666,trol,9
14-07-22,625571591,bus,146а
14-07-22,625571591,tram,1
14-07-22,625571591,tram,15
14-07-22,385922918,bus,33
14-07-22,651275474,bus,124а
14-07-22,509581874,bus,155
14-07-22,1428325606,bus,86
14-07-22,1428325606,bus,39
14-07-22,893488152,bus,43
14-07-22,893488152,bus,35
14-07-22,1468959622,bus,107
14-07-22,385922918,trol,1
14-07-22,90482926,bus,35
14-07-22,505531780,trol,19
14-07-22,535718467,trol,b
14-07-22,444502873,bus,157а
14-07-22,427967336,trol,6
14-07-22,427967336,bus,35
14-07-22,1150321835,tram,5
14-07-22,477056921,tram,5
14-07-22,477056921,tram,5
14-07-22,29764093,bus,5
14-07-22,572755088,trol,3
14-07-22,676348379,bus,158
14-07-22,29764093,bus,21
14-07-22,841411108,bus,29
14-07-22,5236912312,bus,51
14-07-22,451870574,bus,152
14-07-22,723811273,trol,3
14-07-22,373699401,bus,177
14-07-22,373699401,bus,70
14-07-22,373699401,trol,6
14-07-22,373699401,bus,35
14-07-22,566251808,trol,6
14-07-22,594165498,tram,12
14-07-22,495069586,tram,19
14-07-22,373699401,bus,51
14-07-22,373699401,bus,38
14-07-22,5113003674,tram,5
14-07-22,501499890,bus,9
14-07-22,642318285,bus,177
14-07-22,494982722,trol,a
14-07-22,494982722,trol,b
14-07-22,979137985,trol,16
14-07-22,872635779,trol,a
14-07-22,620196415,tram,12
14-07-22,620196415,tram,12
14-07-22,385922918,trol,1
14-07-22,1150321835,trol,a
14-07-22,5242571861,trol,12
14-07-22,962529220,trol,16
14-07-22,1064986682,trol,12
14-07-22,962529220,trol,21
14-07-22,962529220,trol,16
14-07-22,1551051194,trol,4
14-07-22,620196415,tram,12
14-07-22,172611192,trol,17
14-07-22,172611192,trol,20
14-07-22,172611192,trol,3
14-07-22,172611192,trol,1
14-07-22,29764093,bus,90
14-07-22,172611192,trol,7
14-07-22,620196415,tram,12
14-07-22,620196415,tram,12
14-07-22,1008013710,trol,16
14-07-22,5101807035,trol,16
14-07-22,1008013710,trol,21
14-07-22,1008013710,trol,21
14-07-22,522895532,trol,a
14-07-22,803579162,trol,20
14-07-22,522895532,trol,a
14-07-22,803579162,bus,38
14-07-22,5246802738,bus,64
14-07-22,522895532,trol,b
14-07-22,411195824,trol,a
14-07-22,503672552,tram,14
14-07-22,503672552,tram,12
14-07-22,338243836,trol,1
14-07-22,1008013710,trol,16
14-07-22,1468959622,bus,4
14-07-22,1468959622,bus,5
14-07-22,1551051194,trol,2
14-07-22,5246802738,bus,43
14-07-22,527816585,bus,9
14-07-22,527816585,bus,9
14-07-22,527816585,bus,124а
14-07-22,536169406,trol,21
14-07-22,718882107,trol,19
14-07-22,965809171,bus,136
14-07-22,473415984,bus,34
14-07-22,965809171,bus,136а
14-07-22,965809171,bus,151а
14-07-22,1933295369,bus,82
14-07-22,965809171,bus,113
14-07-22,965809171,bus,1
14-07-22,965809171,bus,23
14-07-22,965809171,bus,38
14-07-22,965809171,bus,88
14-07-22,965809171,trol,17
14-07-22,981016765,bus,29
14-07-22,981016765,bus,134
14-07-22,421314081,bus,107
14-07-22,750608532,bus,2
14-07-22,421314081,bus,107
14-07-22,1739194682,bus,18
14-07-22,427967336,trol,6
14-07-22,519256854,trol,4
14-07-22,519256854,trol,4
14-07-22,519256854,trol,5
14-07-22,411195824,trol,b
14-07-22,364832762,trol,b
14-07-22,5246802738,bus,158
14-07-22,947686085,trol,1
14-07-22,1829770420,tram,12
14-07-22,575564185,trol,14
14-07-22,1829770420,tram,12
14-07-22,5236586381,bus,62
14-07-22,962529220,trol,16
14-07-22,5236586381,trol,7
14-07-22,5236586381,trol,12
14-07-22,5236586381,trol,7
14-07-22,5236586381,trol,7
14-07-22,5236586381,bus,107
14-07-22,5246802738,bus,43
14-07-22,794915872,tram,17
14-07-22,736564539,trol,21
14-07-22,329823216,bus,91
14-07-22,329823216,bus,73
14-07-22,556443783,trol,16
14-07-22,411195824,trol,b
14-07-22,794915872,tram,17
14-07-22,1268203297,trol,21
14-07-22,735754261,bus,124а
14-07-22,217129339,bus,120
14-07-22,411195824,trol,b
14-07-22,1351101352,tram,16
14-07-22,630394849,bus,25
14-07-22,364832762,trol,16
14-07-22,360527458,trol,a
14-07-22,1937421974,trol,20
14-07-22,667655908,tram,12
14-07-22,206840167,bus,125
14-07-22,674430211,bus,109
14-07-22,674430211,trol,1
14-07-22,81175858,bus,9
14-07-22,1937421974,trol,20
14-07-22,581463195,trol,a
14-07-22,581463195,trol,9
14-07-22,29764093,bus,125
14-07-22,536169406,trol,21
14-07-22,536169406,trol,16
14-07-22,792088166,bus,107
14-07-22,465105587,trol,7
14-07-22,465105587,trol,3
14-07-22,2145246868,trol,19
14-07-22,576173774,bus,141
14-07-22,576173774,bus,77
14-07-22,5246802738,bus,98
